trial_id,trial_gene_set
1843,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1', 'HSPA8')"
1844,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1', 'FTL')"
1845,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1', 'FTH1')"
1846,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'HSPA8', 'FTL')"
1847,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'HSPA8', 'FTH1')"
1848,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'FTL', 'FTH1')"
1849,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'TIMP1')"
1850,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'HSPB1')"
1851,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'HSPA8')"
1852,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'FTL')"
1853,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'UBB', 'FTH1')"
1854,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'TIMP1', 'HSPB1')"
1855,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'TIMP1', 'HSPA8')"
1856,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'TIMP1', 'FTL')"
1857,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'TIMP1', 'FTH1')"
1858,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'HSPB1', 'HSPA8')"
1859,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'HSPB1', 'FTL')"
1860,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'HSPB1', 'FTH1')"
1861,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'HSPA8', 'FTL')"
1862,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'HSPA8', 'FTH1')"
1863,"('MYL7', 'TNNC1', 'MYL4', 'UBC', 'FTL', 'FTH1')"
1864,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'TIMP1', 'HSPB1')"
1865,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'TIMP1', 'HSPA8')"
1866,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'TIMP1', 'FTL')"
1867,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'TIMP1', 'FTH1')"
1868,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'HSPB1', 'HSPA8')"
1869,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'HSPB1', 'FTL')"
1870,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'HSPB1', 'FTH1')"
1871,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'HSPA8', 'FTL')"
1872,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'HSPA8', 'FTH1')"
1873,"('MYL7', 'TNNC1', 'MYL4', 'UBB', 'FTL', 'FTH1')"
1874,"('MYL7', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8')"
1875,"('MYL7', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1', 'FTL')"
1876,"('MYL7', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1', 'FTH1')"
1877,"('MYL7', 'TNNC1', 'MYL4', 'TIMP1', 'HSPA8', 'FTL')"
1878,"('MYL7', 'TNNC1', 'MYL4', 'TIMP1', 'HSPA8', 'FTH1')"
1879,"('MYL7', 'TNNC1', 'MYL4', 'TIMP1', 'FTL', 'FTH1')"
1880,"('MYL7', 'TNNC1', 'MYL4', 'HSPB1', 'HSPA8', 'FTL')"
1881,"('MYL7', 'TNNC1', 'MYL4', 'HSPB1', 'HSPA8', 'FTH1')"
1882,"('MYL7', 'TNNC1', 'MYL4', 'HSPB1', 'FTL', 'FTH1')"
1883,"('MYL7', 'TNNC1', 'MYL4', 'HSPA8', 'FTL', 'FTH1')"
1884,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'TIMP1')"
1885,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'HSPB1')"
1886,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'HSPA8')"
1887,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'FTL')"
1888,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'UBB', 'FTH1')"
1889,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'TIMP1', 'HSPB1')"
1890,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'TIMP1', 'HSPA8')"
1891,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'TIMP1', 'FTL')"
1892,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'TIMP1', 'FTH1')"
1893,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'HSPB1', 'HSPA8')"
1894,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'HSPB1', 'FTL')"
1895,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'HSPB1', 'FTH1')"
1896,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'HSPA8', 'FTL')"
1897,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'HSPA8', 'FTH1')"
1898,"('MYL7', 'TNNC1', 'TPM1', 'UBC', 'FTL', 'FTH1')"
1899,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'TIMP1', 'HSPB1')"
1900,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'TIMP1', 'HSPA8')"
1901,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'TIMP1', 'FTL')"
1902,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'TIMP1', 'FTH1')"
1903,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'HSPB1', 'HSPA8')"
1904,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'HSPB1', 'FTL')"
1905,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'HSPB1', 'FTH1')"
1906,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'HSPA8', 'FTL')"
1907,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'HSPA8', 'FTH1')"
1908,"('MYL7', 'TNNC1', 'TPM1', 'UBB', 'FTL', 'FTH1')"
1909,"('MYL7', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8')"
1910,"('MYL7', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1', 'FTL')"
1911,"('MYL7', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1', 'FTH1')"
1912,"('MYL7', 'TNNC1', 'TPM1', 'TIMP1', 'HSPA8', 'FTL')"
1913,"('MYL7', 'TNNC1', 'TPM1', 'TIMP1', 'HSPA8', 'FTH1')"
1914,"('MYL7', 'TNNC1', 'TPM1', 'TIMP1', 'FTL', 'FTH1')"
1915,"('MYL7', 'TNNC1', 'TPM1', 'HSPB1', 'HSPA8', 'FTL')"
1916,"('MYL7', 'TNNC1', 'TPM1', 'HSPB1', 'HSPA8', 'FTH1')"
1917,"('MYL7', 'TNNC1', 'TPM1', 'HSPB1', 'FTL', 'FTH1')"
1918,"('MYL7', 'TNNC1', 'TPM1', 'HSPA8', 'FTL', 'FTH1')"
1919,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
1920,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
1921,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'TIMP1', 'FTL')"
1922,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
1923,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
1924,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'HSPB1', 'FTL')"
1925,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
1926,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'HSPA8', 'FTL')"
1927,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
1928,"('MYL7', 'TNNC1', 'UBC', 'UBB', 'FTL', 'FTH1')"
1929,"('MYL7', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
1930,"('MYL7', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
1931,"('MYL7', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
1932,"('MYL7', 'TNNC1', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
1933,"('MYL7', 'TNNC1', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
1934,"('MYL7', 'TNNC1', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
1935,"('MYL7', 'TNNC1', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
1936,"('MYL7', 'TNNC1', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
1937,"('MYL7', 'TNNC1', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
1938,"('MYL7', 'TNNC1', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
1939,"('MYL7', 'TNNC1', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
1940,"('MYL7', 'TNNC1', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
1941,"('MYL7', 'TNNC1', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
1942,"('MYL7', 'TNNC1', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
1943,"('MYL7', 'TNNC1', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
1944,"('MYL7', 'TNNC1', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
1945,"('MYL7', 'TNNC1', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
1946,"('MYL7', 'TNNC1', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
1947,"('MYL7', 'TNNC1', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
1948,"('MYL7', 'TNNC1', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
1949,"('MYL7', 'TNNC1', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1950,"('MYL7', 'TNNC1', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1951,"('MYL7', 'TNNC1', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1952,"('MYL7', 'TNNC1', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1953,"('MYL7', 'TNNC1', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1954,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'UBB', 'TIMP1')"
1955,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'UBB', 'HSPB1')"
1956,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'UBB', 'HSPA8')"
1957,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'UBB', 'FTL')"
1958,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'UBB', 'FTH1')"
1959,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'TIMP1', 'HSPB1')"
1960,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'TIMP1', 'HSPA8')"
1961,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'TIMP1', 'FTL')"
1962,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'TIMP1', 'FTH1')"
1963,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'HSPB1', 'HSPA8')"
1964,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'HSPB1', 'FTL')"
1965,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'HSPB1', 'FTH1')"
1966,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'HSPA8', 'FTL')"
1967,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'HSPA8', 'FTH1')"
1968,"('MYL7', 'MYL4', 'TPM1', 'UBC', 'FTL', 'FTH1')"
1969,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'TIMP1', 'HSPB1')"
1970,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'TIMP1', 'HSPA8')"
1971,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'TIMP1', 'FTL')"
1972,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'TIMP1', 'FTH1')"
1973,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'HSPB1', 'HSPA8')"
1974,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'HSPB1', 'FTL')"
1975,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'HSPB1', 'FTH1')"
1976,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'HSPA8', 'FTL')"
1977,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'HSPA8', 'FTH1')"
1978,"('MYL7', 'MYL4', 'TPM1', 'UBB', 'FTL', 'FTH1')"
1979,"('MYL7', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8')"
1980,"('MYL7', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1', 'FTL')"
1981,"('MYL7', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1', 'FTH1')"
1982,"('MYL7', 'MYL4', 'TPM1', 'TIMP1', 'HSPA8', 'FTL')"
1983,"('MYL7', 'MYL4', 'TPM1', 'TIMP1', 'HSPA8', 'FTH1')"
1984,"('MYL7', 'MYL4', 'TPM1', 'TIMP1', 'FTL', 'FTH1')"
1985,"('MYL7', 'MYL4', 'TPM1', 'HSPB1', 'HSPA8', 'FTL')"
1986,"('MYL7', 'MYL4', 'TPM1', 'HSPB1', 'HSPA8', 'FTH1')"
1987,"('MYL7', 'MYL4', 'TPM1', 'HSPB1', 'FTL', 'FTH1')"
1988,"('MYL7', 'MYL4', 'TPM1', 'HSPA8', 'FTL', 'FTH1')"
1989,"('MYL7', 'MYL4', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
1990,"('MYL7', 'MYL4', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
1991,"('MYL7', 'MYL4', 'UBC', 'UBB', 'TIMP1', 'FTL')"
1992,"('MYL7', 'MYL4', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
1993,"('MYL7', 'MYL4', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
1994,"('MYL7', 'MYL4', 'UBC', 'UBB', 'HSPB1', 'FTL')"
1995,"('MYL7', 'MYL4', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
1996,"('MYL7', 'MYL4', 'UBC', 'UBB', 'HSPA8', 'FTL')"
1997,"('MYL7', 'MYL4', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
1998,"('MYL7', 'MYL4', 'UBC', 'UBB', 'FTL', 'FTH1')"
1999,"('MYL7', 'MYL4', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
2000,"('MYL7', 'MYL4', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
2001,"('MYL7', 'MYL4', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
2002,"('MYL7', 'MYL4', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
2003,"('MYL7', 'MYL4', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
2004,"('MYL7', 'MYL4', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
2005,"('MYL7', 'MYL4', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
2006,"('MYL7', 'MYL4', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
2007,"('MYL7', 'MYL4', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
2008,"('MYL7', 'MYL4', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
2009,"('MYL7', 'MYL4', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
2010,"('MYL7', 'MYL4', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
2011,"('MYL7', 'MYL4', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
2012,"('MYL7', 'MYL4', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
2013,"('MYL7', 'MYL4', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
2014,"('MYL7', 'MYL4', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
2015,"('MYL7', 'MYL4', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
2016,"('MYL7', 'MYL4', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
2017,"('MYL7', 'MYL4', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
2018,"('MYL7', 'MYL4', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
2019,"('MYL7', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
2020,"('MYL7', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
2021,"('MYL7', 'MYL4', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
2022,"('MYL7', 'MYL4', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
2023,"('MYL7', 'MYL4', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
2024,"('MYL7', 'TPM1', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
2025,"('MYL7', 'TPM1', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
2026,"('MYL7', 'TPM1', 'UBC', 'UBB', 'TIMP1', 'FTL')"
2027,"('MYL7', 'TPM1', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
2028,"('MYL7', 'TPM1', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
2029,"('MYL7', 'TPM1', 'UBC', 'UBB', 'HSPB1', 'FTL')"
2030,"('MYL7', 'TPM1', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
2031,"('MYL7', 'TPM1', 'UBC', 'UBB', 'HSPA8', 'FTL')"
2032,"('MYL7', 'TPM1', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
2033,"('MYL7', 'TPM1', 'UBC', 'UBB', 'FTL', 'FTH1')"
2034,"('MYL7', 'TPM1', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
2035,"('MYL7', 'TPM1', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
2036,"('MYL7', 'TPM1', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
2037,"('MYL7', 'TPM1', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
2038,"('MYL7', 'TPM1', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
2039,"('MYL7', 'TPM1', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
2040,"('MYL7', 'TPM1', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
2041,"('MYL7', 'TPM1', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
2042,"('MYL7', 'TPM1', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
2043,"('MYL7', 'TPM1', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
2044,"('MYL7', 'TPM1', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
2045,"('MYL7', 'TPM1', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
2046,"('MYL7', 'TPM1', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
2047,"('MYL7', 'TPM1', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
2048,"('MYL7', 'TPM1', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
2049,"('MYL7', 'TPM1', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
2050,"('MYL7', 'TPM1', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
2051,"('MYL7', 'TPM1', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
2052,"('MYL7', 'TPM1', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
2053,"('MYL7', 'TPM1', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
2054,"('MYL7', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
2055,"('MYL7', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
2056,"('MYL7', 'TPM1', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
2057,"('MYL7', 'TPM1', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
2058,"('MYL7', 'TPM1', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
2059,"('MYL7', 'UBC', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
2060,"('MYL7', 'UBC', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
2061,"('MYL7', 'UBC', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
2062,"('MYL7', 'UBC', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
2063,"('MYL7', 'UBC', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
2064,"('MYL7', 'UBC', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
2065,"('MYL7', 'UBC', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
2066,"('MYL7', 'UBC', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
2067,"('MYL7', 'UBC', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
2068,"('MYL7', 'UBC', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
2069,"('MYL7', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
2070,"('MYL7', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
2071,"('MYL7', 'UBC', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
2072,"('MYL7', 'UBC', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
2073,"('MYL7', 'UBC', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
2074,"('MYL7', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
2075,"('MYL7', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
2076,"('MYL7', 'UBB', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
2077,"('MYL7', 'UBB', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
2078,"('MYL7', 'UBB', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
2079,"('MYL7', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
2080,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'UBC')"
2081,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'UBB')"
2082,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1')"
2083,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1')"
2084,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'HSPA8')"
2085,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'FTL')"
2086,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'FTH1')"
2087,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'UBB')"
2088,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'TIMP1')"
2089,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'HSPB1')"
2090,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'HSPA8')"
2091,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'FTL')"
2092,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'FTH1')"
2093,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'TIMP1')"
2094,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'HSPB1')"
2095,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'HSPA8')"
2096,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'FTL')"
2097,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'FTH1')"
2098,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1')"
2099,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1', 'HSPA8')"
2100,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1', 'FTL')"
2101,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1', 'FTH1')"
2102,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'HSPB1', 'HSPA8')"
2103,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'HSPB1', 'FTL')"
2104,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'HSPB1', 'FTH1')"
2105,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'HSPA8', 'FTL')"
2106,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'HSPA8', 'FTH1')"
2107,"('NPPB', 'MYL9', 'TNNC1', 'MYL4', 'FTL', 'FTH1')"
2108,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'UBB')"
2109,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'TIMP1')"
2110,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'HSPB1')"
2111,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'HSPA8')"
2112,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'FTL')"
2113,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'FTH1')"
2114,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'TIMP1')"
2115,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'HSPB1')"
2116,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'HSPA8')"
2117,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'FTL')"
2118,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'FTH1')"
2119,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1')"
2120,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1', 'HSPA8')"
2121,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1', 'FTL')"
2122,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1', 'FTH1')"
2123,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'HSPB1', 'HSPA8')"
2124,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'HSPB1', 'FTL')"
2125,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'HSPB1', 'FTH1')"
2126,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'HSPA8', 'FTL')"
2127,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'HSPA8', 'FTH1')"
2128,"('NPPB', 'MYL9', 'TNNC1', 'TPM1', 'FTL', 'FTH1')"
2129,"('NPPB', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'TIMP1')"
2130,"('NPPB', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'HSPB1')"
2131,"('NPPB', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'HSPA8')"
2132,"('NPPB', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'FTL')"
2133,"('NPPB', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'FTH1')"
2134,"('NPPB', 'MYL9', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1')"
2135,"('NPPB', 'MYL9', 'TNNC1', 'UBC', 'TIMP1', 'HSPA8')"
2136,"('NPPB', 'MYL9', 'TNNC1', 'UBC', 'TIMP1', 'FTL')"
